entry_id,tanggal_raw,tanggal,tahun,bulan,presisi_tanggal,provinsi,kabupaten_kota,lokasi_raw,jumlah_raw,jumlah_dilaporkan,status_angka,jumlah_baris_html,jumlah_sel_angka,source_url,source_urls_json,masalah_rujukan,status_audit,masuk_analisis_utama,alasan_eksklusi,snapshot_revision,diakses_pada
W29876794-r417c6,25 September 2025,2025-09-25,2025,9,tanggal,Jawa Tengah,Kebumen,SDN Tegalretno | Madrasah Wathoniyah Islamiyah,176 Siswa,176,angka_literal,2,1,https://www.detik.com/jateng/berita/d-8133239/26-siswa-di-kebumen-diduga-keracunan-mbg-dipulangkan-dari-rs,"[""https://www.detik.com/jateng/berita/d-8133239/26-siswa-di-kebumen-diduga-keracunan-mbg-dipulangkan-dari-rs""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r548c6,25 September 2025,2025-09-25,2025,9,tanggal,Jawa Timur,Kota Batu,SMPN 1 Kota Batu | SMAN 1 Kota Batu,12 Siswa,12,angka_literal,2,1,https://surabaya.kompas.com/read/2025/09/29/122807778/kepala-smpn-1-batu-ungkap-kronologi-belasan-siswa-sakit-perut-usai-santap,"[""https://surabaya.kompas.com/read/2025/09/29/122807778/kepala-smpn-1-batu-ungkap-kronologi-belasan-siswa-sakit-perut-usai-santap""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r63c6,25 September 2025,2025-09-25,2025,9,tanggal,Sumatera Selatan,Kota Palembang,SDN 178 Palembang,15 Siswa,15,angka_literal,1,1,https://regional.kompas.com/read/2025/09/25/162236478/diduga-usai-santap-mbg-15-murid-sd-di-palembang-mual-dan-muntah,"[""https://regional.kompas.com/read/2025/09/25/162236478/diduga-usai-santap-mbg-15-murid-sd-di-palembang-mual-dan-muntah""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r751c6,25 September 2025,2025-09-25,2025,9,tanggal,Sulawesi Tengah,Parigi Moutong,SMP Negeri 2 Taopa,27 Siswa,27,angka_literal,1,1,https://www.kompas.id/artikel/keracunan-mbg-di-sulawesi-tengah-27-siswa-di-parigi-moutong-dirawat-di-rs,"[""https://www.kompas.id/artikel/keracunan-mbg-di-sulawesi-tengah-27-siswa-di-parigi-moutong-dirawat-di-rs""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r79c6,25 September 2025,2025-09-25,2025,9,tanggal,Kepulauan Riau,Karimun,SMPN 2 Karimun,14 Siswa,14,angka_literal,1,1,https://www.kompas.com/sumatera-selatan/read/2025/09/25/204500088/14-siswa-smp-negeri-2-karimun-diduga-keracunan-mbg-polisi-ambil,"[""https://www.kompas.com/sumatera-selatan/read/2025/09/25/204500088/14-siswa-smp-negeri-2-karimun-diduga-keracunan-mbg-polisi-ambil""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r119c6,26 September 2025,2025-09-26,2025,9,tanggal,Lampung,Lampung Timur,SDN 1 Lehan | SDN 2 Lehan | SDN 1 Sukadana | SD Catur Swako | SMPN PGRI 1 Bumi Agung,41 Siswa,41,angka_literal,5,1,https://lampung.tribunnews.com/lampung/1191560/kondisi-terkini-41-siswa-di-lampung-timur-usai-keracunan-roti-sosis-mbg,"[""https://lampung.tribunnews.com/lampung/1191560/kondisi-terkini-41-siswa-di-lampung-timur-usai-keracunan-roti-sosis-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r329c6,26 September 2025,2025-09-26,2025,9,tanggal,Jawa Barat,Bogor,SMPN 1 Jonggol,4 Siswa,4,angka_literal,1,1,https://news.detik.com/berita/d-8131586/4-siswa-smp-di-jonggol-bogor-diduga-keracunan-menu-makan-bergizi-gratis,"[""https://news.detik.com/berita/d-8131586/4-siswa-smp-di-jonggol-bogor-diduga-keracunan-menu-makan-bergizi-gratis""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r550c6,26 September 2025,2025-09-26,2025,9,tanggal,Jawa Timur,Jember,SDN 05 Sidomekar,16 Siswa,16,angka_literal,1,1,https://regional.kompas.com/read/2025/09/28/101559678/diduga-keracunan-16-siswa-sd-di-jember-mual-dan-sakit-perut-usai-santap-mbg,"[""https://regional.kompas.com/read/2025/09/28/101559678/diduga-keracunan-16-siswa-sd-di-jember-mual-dan-sakit-perut-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r791c6,26 September 2025,2025-09-26,2025,9,tanggal,Sulawesi Tenggara,Konawe,siswa SDIT | SMKN 1 Unaaha,16 Siswa,16,angka_literal,2,1,https://regional.kompas.com/read/2025/09/26/183320878/ayam-mbg-bau-dan-rasanya-kecut-belasan-siswa-di-konawe-dilarikan-ke-rs,"[""https://regional.kompas.com/read/2025/09/26/183320878/ayam-mbg-bau-dan-rasanya-kecut-belasan-siswa-di-konawe-dilarikan-ke-rs""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r114c6,29 September 2025,2025-09-29,2025,9,tanggal,Lampung,Lampung Utara,SMAN 4 Kota Bumi,52 Siswa,52,angka_literal,1,1,https://www.detik.com/sumbagsel/berita/d-8138143/52-pelajar-sma-di-lampung-utara-keracunan-mbg-usai-santap-ayam-crispy,"[""https://www.detik.com/sumbagsel/berita/d-8138143/52-pelajar-sma-di-lampung-utara-keracunan-mbg-usai-santap-ayam-crispy""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r139c6,29 September 2025,2025-09-29,2025,9,tanggal,Lampung,Tulang Bawang Barat,SDN 06 Penumangan Lama,8 Siswa,8,angka_literal,1,1,https://lampung.idntimes.com/news/lampung/siswa-sekolah-tubaba-dan-lampura-diduga-keracunan-santap-mbg-00-5h6fh-4dw7l1,"[""https://lampung.idntimes.com/news/lampung/siswa-sekolah-tubaba-dan-lampura-diduga-keracunan-santap-mbg-00-5h6fh-4dw7l1""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r151c6,29 September 2025,2025-09-29,2025,9,tanggal,Kalimantan Barat,Kayong Utara,SMP PGRI 01 Simpang Hilir,9 Siswa,9,angka_literal,1,1,https://www.detik.com/kalimantan/berita/d-8136915/9-pelajar-smp-di-kayong-utara-diduga-keracunan-mbg-muntahan-diuji-lab,"[""https://www.detik.com/kalimantan/berita/d-8136915/9-pelajar-smp-di-kayong-utara-diduga-keracunan-mbg-muntahan-diuji-lab""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r159c6,29 September 2025,2025-09-29,2025,9,tanggal,Kalimantan Tengah,Kota Palangkaraya,SDN 3 Bukit Tunggal,27 Siswa,27,angka_literal,1,1,https://news.detik.com/berita/d-8137416/27-siswa-sd-di-palangka-raya-mual-pusing-usai-santap-burger-mbg,"[""https://news.detik.com/berita/d-8137416/27-siswa-sd-di-palangka-raya-mual-pusing-usai-santap-burger-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r2c6,29 September 2025,2025-09-29,2025,9,tanggal,Aceh,Aceh Utara,SDN 6 Matangkuli,3 Siswa,3,angka_literal,1,1,https://regional.kompas.com/read/2025/10/03/143203478/3-murid-sd-aceh-utara-mual-dan-muntah-diduga-setelah-makan-mbg,"[""https://regional.kompas.com/read/2025/10/03/143203478/3-murid-sd-aceh-utara-mual-dan-muntah-diduga-setelah-makan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r337c6,29 September 2025,2025-09-29,2025,9,tanggal,Jawa Barat,Ciamis,SMPN 4 Pamarican,52 Siswa,52,angka_literal,1,1,https://www.tribunnews.com/nasional/7735011/52-siswa-smpn-4-pamarican-di-ciamis-keracunan-mbg-menu-ayam-dan-labu-diduga-jadi-biang-kerok,"[""https://www.tribunnews.com/nasional/7735011/52-siswa-smpn-4-pamarican-di-ciamis-keracunan-mbg-menu-ayam-dan-labu-diduga-jadi-biang-kerok""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r412c6,29 September 2025,2025-09-29,2025,9,tanggal,Jawa Tengah,Banyumas,SD 1 Sudagaran | SD 2 Sudagaran | SD 3 Sudagaran | SD Muhammadiyah,94 Siswa,94,angka_literal,4,1,https://www.detik.com/jateng/berita/d-8138233/siswa-sd-diduga-keracunan-mbg-spageti-di-banyumas-jadi-94-begini-kondisinya,"[""https://www.detik.com/jateng/berita/d-8138233/siswa-sd-diduga-keracunan-mbg-spageti-di-banyumas-jadi-94-begini-kondisinya""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r80c6,29 September 2025,2025-09-29,2025,9,tanggal,Kepulauan Riau,Kota Batam,SDN 016 Seilekop,18 Siswa,18,angka_literal,1,1,https://batampos.jawapos.com/infokota/2426637580/18-murid-sdn-016-seilekop-batam-keracunan-program-mbg-dihentikan-sementara,"[""https://batampos.jawapos.com/infokota/2426637580/18-murid-sdn-016-seilekop-batam-keracunan-program-mbg-dihentikan-sementara""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r165c6,30 September 2025,2025-09-30,2025,9,tanggal,Kalimantan Utara,Nunukan,"PAUD Ar Rahman, Sei Limau | MI As Adiyah Tapal Batas | SDN 04 Sei Limau | SDN 05 Sei Limau",145 Siswa,145,angka_literal,4,1,https://regional.kompas.com/read/2025/10/02/142025478/keracunan-mbg-di-nunukan-bertambah-jadi-145-anak-telur-rebus-diduga-jadi,"[""https://regional.kompas.com/read/2025/10/02/142025478/keracunan-mbg-di-nunukan-bertambah-jadi-145-anak-telur-rebus-diduga-jadi""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r202c6,30 September 2025,2025-09-30,2025,9,tanggal,DKI Jakarta,Jakarta Timur,SDN 01 Gedong,22 Siswa,22,angka_literal,1,1,https://www.suara.com/news/2025/10/01/144207/korban-keracunan-mbg-di-sdn-gedong-jadi-22-siswa-komnas-pa-kritik-guru-jadi-pencicip-makanan,"[""https://www.suara.com/news/2025/10/01/144207/korban-keracunan-mbg-di-sdn-gedong-jadi-22-siswa-komnas-pa-kritik-guru-jadi-pencicip-makanan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r288c6,30 September 2025,2025-09-30,2025,9,tanggal,Jawa Barat,Garut,SDN 3 Talagasari | SMPN 1 Kadungora | SMP PGRI Kadungora | SMA Annisa Kadungora,307 Siswa,307,angka_literal,4,1,https://rri.co.id/makan-bergizi-gratis/1879386/keracunan-massal-mbg-di-garut-capai-307-orang,"[""https://rri.co.id/makan-bergizi-gratis/1879386/keracunan-massal-mbg-di-garut-capai-307-orang""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r389c6,30 September 2025,2025-09-30,2025,9,tanggal,Jawa Tengah,Wonogiri,Ponpes Baitul Quran | SMAN 1 Slogohimo,131 Siswa,131,angka_literal,2,1,https://www.detik.com/jateng/berita/d-8151170/ratusan-siswa-dan-santri-di-slogohimo-wonogiri-diduga-keracunan-mbg,"[""https://www.detik.com/jateng/berita/d-8151170/ratusan-siswa-dan-santri-di-slogohimo-wonogiri-diduga-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r419c6,30 September 2025,2025-09-30,2025,9,tanggal,Jawa Tengah,Semarang,SDN 01 Ungaran,20 Siswa,20,angka_literal,1,1,https://regional.kompas.com/read/2025/09/30/142743778/20-siswa-sd-di-ungaran-diduga-keracunan-mbg,"[""https://regional.kompas.com/read/2025/09/30/142743778/20-siswa-sd-di-ungaran-diduga-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r420c6,30 September 2025,2025-09-30,2025,9,tanggal,Jawa Tengah,Temanggung,SMAN 2 Temanggung | SMAN 3 Temanggung,414 Siswa,414,angka_literal,2,1,https://regional.kompas.com/read/2025/10/07/162259678/414-siswa-keracunan-mbg-operasional-sppg-giyanti-temanggung-dihentikan,"[""https://regional.kompas.com/read/2025/10/07/162259678/414-siswa-keracunan-mbg-operasional-sppg-giyanti-temanggung-dihentikan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r26c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Sumatera Barat,Agam,TK (Spesifik tidak disebutkan) | SD (Spesifik tidak disebutkan) | MTS (Tidak diumumkan) | SMP (Tidak diumumkan) | TBA (Tidak diumumkan),122 Siswa,122,angka_literal,5,1,https://www.kompas.com/sumatera-barat/read/2025/10/03/181500288/-kronologi-122-korban-keracunan-program-mbg-di-agam-diduga-akibat,"[""https://www.kompas.com/sumatera-barat/read/2025/10/03/181500288/-kronologi-122-korban-keracunan-program-mbg-di-agam-diduga-akibat""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r330c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Jawa Barat,Bogor,SDN 02 Pasir Angin,3 Siswa,3,angka_literal,1,1,https://www.detik.com/jabar/bisnis/d-8139357/3-dari-107-siswa-sdn-pasir-angin-02-bogor-muntah-usai-santap-mbg,"[""https://www.detik.com/jabar/bisnis/d-8139357/3-dari-107-siswa-sdn-pasir-angin-02-bogor-muntah-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r339c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Jawa Barat,Pangandaran,MI Attarbiyah Leuwiliang,8 Siswa,8,angka_literal,1,1,https://www.detik.com/jabar/berita/d-8139574/8-siswa-mi-di-pangandaran-diduga-keracunan-usai-santap-mbg,"[""https://www.detik.com/jabar/berita/d-8139574/8-siswa-mi-di-pangandaran-diduga-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r340c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Jawa Barat,Kota Banjar,SMPN 3 Banjar,79 Siswa,79,angka_literal,1,1,https://disway.id/read/901860/79-siswa-smp-di-banjar-diduga-keracunan-mbg-41-masih-dirawat,"[""https://disway.id/read/901860/79-siswa-smp-di-banjar-diduga-keracunan-mbg-41-masih-dirawat""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r538c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Jawa Timur,Bojonegoro,SMAN 1 Kedungadem,544 Siswa,544,angka_literal,1,1,https://beritajatim.com/ratusan-siswa-sman-1-kedungadem-bojonegoro-diduga-keracunan-usai-santap-mbg,"[""https://beritajatim.com/ratusan-siswa-sman-1-kedungadem-bojonegoro-diduga-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r559c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Jawa Timur,Ngawi,SMK Negeri 1 Sine,51 Siswa,51,angka_literal,1,1,https://radarlawu.jawapos.com/nasional/2206645390/breaking-news-keracunan-massal-mbg-di-smkn-1-sine-ngawi-51-siswa-mual-hingga-kejang-dirujuk-ke-puskesmas,"[""https://radarlawu.jawapos.com/nasional/2206645390/breaking-news-keracunan-massal-mbg-di-smkn-1-sine-ngawi-51-siswa-mual-hingga-kejang-dirujuk-ke-puskesmas""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r560c6,1 Oktober 2025,2025-10-01,2025,10,tanggal,Jawa Timur,Ngawi,MTs Muhammadiyah Sine,5 Siswa,5,angka_literal,1,1,https://www.detik.com/jatim/berita/d-8141008/belum-selesai-keracunan-smkn-1-sine-5-siswi-mts-di-ngawi-alami-mual-mual,"[""https://www.detik.com/jatim/berita/d-8141008/belum-selesai-keracunan-smkn-1-sine-5-siswi-mts-di-ngawi-alami-mual-mual""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r238c6,2 Oktober 2025,2025-10-02,2025,10,tanggal,Jawa Barat,Tasikmalaya,SMK Negeri Cipatujah | SMP Negeri 4 Cipatujah | Pondok Pesantren Nursyamsiah,115 Siswa,115,angka_literal,3,1,https://www.detik.com/jabar/berita/d-8143212/korban-keracunan-mbg-di-tasikmalaya-tembus-115-orang,"[""https://www.detik.com/jabar/berita/d-8143212/korban-keracunan-mbg-di-tasikmalaya-tembus-115-orang""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r341c6,2 Oktober 2025,2025-10-02,2025,10,tanggal,Jawa Barat,Kota Bekasi,SDN Kota Baru 3 Bekasi,6 Siswa,6,angka_literal,1,1,https://megapolitan.kompas.com/read/2025/10/02/16383171/6-siswa-sdn-kota-baru-3-bekasi-diduga-keracunan-usai-santap-mbg,"[""https://megapolitan.kompas.com/read/2025/10/02/16383171/6-siswa-sdn-kota-baru-3-bekasi-diduga-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r539c6,2 Oktober 2025,2025-10-02,2025,10,tanggal,Jawa Timur,Bojonegoro,SD Negeri Tumbrasanom,7 Siswa,7,angka_literal,1,1,https://www.detik.com/jatim/berita/d-8141923/7-siswa-sdn-bojonegoro-dilarikan-ke-puskesmas-diduga-keracunan-mbg,"[""https://www.detik.com/jatim/berita/d-8141923/7-siswa-sdn-bojonegoro-dilarikan-ke-puskesmas-diduga-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r540c6,2 Oktober 2025,2025-10-02,2025,10,tanggal,Jawa Timur,Bojonegoro,MTs Plus Nabawi,6 Siswa,6,angka_literal,1,1,https://blokbojonegoro.com/2025/10/02/dugaan-keracunan-massal-mbg-di-kedungadem-bojonegoro-seluruh-siswa-telah-dipulangkan/,"[""https://blokbojonegoro.com/2025/10/02/dugaan-keracunan-massal-mbg-di-kedungadem-bojonegoro-seluruh-siswa-telah-dipulangkan/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r258c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Jawa Barat,Kuningan,SMP 1 Luragung | SMAN 1 Luragung,97 Siswa | 103 Siswa,200,angka_literal,2,2,https://regional.kompas.com/read/2025/10/04/064836178/satu-hari-usai-santap-mbg-ratusan-siswa-di-kuningan-muntah-dan-diare,"[""https://regional.kompas.com/read/2025/10/04/064836178/satu-hari-usai-santap-mbg-ratusan-siswa-di-kuningan-muntah-dan-diare""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r338c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Jawa Barat,Ciamis,SDN 1 Sindang Sari,10 Siswa,10,angka_literal,1,1,https://jabar.suara.com/read/2025/10/03/184731/lagi-siswa-sd-di-ciamis-keracunan-massal-usai-santap-mbg,"[""https://jabar.suara.com/read/2025/10/03/184731/lagi-siswa-sd-di-ciamis-keracunan-massal-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r360c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Jawa Tengah,Karanganyar,TBA ( Tidak disebutkan),168 Siswa,168,angka_literal,1,1,https://regional.kompas.com/read/2025/10/07/165931478/168-siswa-diduga-keracunan-mbg-sppg-popongan-2-karanganyar-dihentikan,"[""https://regional.kompas.com/read/2025/10/07/165931478/168-siswa-diduga-keracunan-mbg-sppg-popongan-2-karanganyar-dihentikan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r394c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Jawa Tengah,Kota Salatiga,SMP Negeri 8 Salatiga,192 Siswa,192,angka_literal,1,1,https://harian7.com/2025/10/ratusan-siswa-smpn-8-salatiga-absen-diduga-keracunan-makanan-mbg.html,"[""https://harian7.com/2025/10/ratusan-siswa-smpn-8-salatiga-absen-diduga-keracunan-makanan-mbg.html""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r423c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Jawa Tengah,Purworejo,SMPN 8 Purworejo | SMAN 3 Purworejo.,134 Siswa,134,angka_literal,2,1,https://regional.kompas.com/read/2025/10/04/105048078/bertambah-lagi-jumlah-korban-keracunan-mbg-di-purworejo-kini-134-orang,"[""https://regional.kompas.com/read/2025/10/04/105048078/bertambah-lagi-jumlah-korban-keracunan-mbg-di-purworejo-kini-134-orang""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r498c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Daerah Istimewa Yogyakarta,Gunungkidul,SD Negeri 03 Piyaman,6 Siswa,6,angka_literal,1,1,https://www.detik.com/jogja/berita/d-8143427/keracunan-mbg-hari-ini-juga-terjadi-di-gunungkidul,"[""https://www.detik.com/jogja/berita/d-8143427/keracunan-mbg-hari-ini-juga-terjadi-di-gunungkidul""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r699c6,3 Oktober 2025,2025-10-03,2025,10,tanggal,Nusa Tenggara Timur,Timor Tengah Selatan,SD GMIT Soe 2 | SD Oenasi | SD Inpres Soe | SD Advent | Posyandu Kota Baru | Posyandu Bhayangkari | Pasyandu Nonohonis | Posyandu Maleset | SMA Karya | Paud Cendana | TK Et Labora | TK Oenasi,384 Siswa,384,angka_literal,12,1,https://www.tempo.co/politik/bgn-hentikan-operasional-sppg-kota-soe-1-setelah-terjadi-keracunan-mbg-2077551,"[""https://www.tempo.co/politik/bgn-hentikan-operasional-sppg-kota-soe-1-setelah-terjadi-keracunan-mbg-2077551""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r140c6,6 Oktober 2025,2025-10-06,2025,10,tanggal,Lampung,Kabupaten Lampung Tengah,SMA Negeri 1 Punggur,14 Siswa,14,angka_literal,1,1,https://lampung.idntimes.com/news/lampung/belasan-siswa-sma-di-lamteng-diduga-keracunan-mbg-jaksa-turun-tangan-00-5h6fh-5xq1g3,"[""https://lampung.idntimes.com/news/lampung/belasan-siswa-sma-di-lamteng-diduga-keracunan-mbg-jaksa-turun-tangan-00-5h6fh-5xq1g3""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r395c6,6 Oktober 2025,2025-10-06,2025,10,tanggal,Jawa Tengah,Kota Salatiga,TBA (Tidak Disebutkan),12 Siswa,12,angka_literal,1,1,https://solopos.espos.id/imbas-12-pelajar-diduga-keracunan-mbg-sppg-karanganyar-ditutup-2149197,"[""https://solopos.espos.id/imbas-12-pelajar-diduga-keracunan-mbg-sppg-karanganyar-ditutup-2149197""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r33c6,7 Oktober 2025,2025-10-07,2025,10,tanggal,Sumatera Barat,Kota Padang Panjang,SDN 9 Kelurahan Ekor Lubuk | SDN 10 Tabek Gadang | SDN 7 Kelurahan Ganting | SDN 5 Kelurahan Sigando | SMPN 3 Kelurahan Ekor Lubuk | SMKN 2 Kelurahan Ganting,29 Siswa,29,angka_literal,6,1,https://regional.kompas.com/read/2026/01/13/134340278/11-siswa-sd-di-lampung-utara-keracunan-makan-bergizi-gratis-kepsek-ngamuk,"[""https://regional.kompas.com/read/2026/01/13/134340278/11-siswa-sd-di-lampung-utara-keracunan-makan-bergizi-gratis-kepsek-ngamuk""]",rujukan_salah_lokasi,rujukan_tidak_cocok,False,rujukan_salah_lokasi,29876794,2026-09-18
W29876794-r730c6,7 Oktober 2025,2025-10-07,2025,10,tanggal,Gorontalo,Kota Gorontalo,SMK Tridarma,11 Siswa,11,angka_literal,1,1,https://www.hulondalo.id/news/96416054595/11-siswa-smk-tridarma-kota-gorontalo-diduga-keracunan-usai-konsumsi-mbg,"[""https://www.hulondalo.id/news/96416054595/11-siswa-smk-tridarma-kota-gorontalo-diduga-keracunan-usai-konsumsi-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r380c6,8 Oktober 2025,2025-10-08,2025,10,tanggal,Jawa Tengah,Klaten,SMPN 1 Wedi,49 Siswa,49,angka_literal,1,1,https://www.detik.com/jateng/berita/d-8153672/korban-keracunan-mbg-di-wedi-klaten-bertambah-total-49-siswa,"[""https://www.detik.com/jateng/berita/d-8153672/korban-keracunan-mbg-di-wedi-klaten-bertambah-total-49-siswa""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r178c6,9 Oktober 2025,2025-10-09,2025,10,tanggal,Kalimantan Selatan,Banjar,Sekolah Islam Terpadu Assalam | SD Muhammadiyah | SDN 1 Tungkaran | SDN 1 Pasayangan | SMA IT Assalam,134 Siswa,134,angka_literal,5,1,https://banjarmasin.tribunnews.com/kalsel/1333897/134-pelajar-di-martapura-keracunan-massal-satgas-mbg-banjar-sebut-bukan-keteledoran,"[""https://banjarmasin.tribunnews.com/kalsel/1333897/134-pelajar-di-martapura-keracunan-massal-satgas-mbg-banjar-sebut-bukan-keteledoran""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r222c6,9 Oktober 2025,2025-10-09,2025,10,tanggal,Jawa Barat,Cianjur,Yayasan Raudhatul Muttaqin,16 Siswa,16,angka_literal,1,1,https://cianjurekspres.disway.id/read/19461/kasus-dugaan-keracunan-mbg-terulang-kembali-di-cianjur-16-siswa-jadi-korban,"[""https://cianjurekspres.disway.id/read/19461/kasus-dugaan-keracunan-mbg-terulang-kembali-di-cianjur-16-siswa-jadi-korban""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r361c6,9 Oktober 2025,2025-10-09,2025,10,tanggal,Jawa Tengah,Karanganyar,TK Nglebak 1 | TK Nglebak 2 | SD Negeri 2 Nglebak | SDN 3 Ngeblak | SMP Negeri 1 Tawangmangu,105 Siswa,105,angka_literal,5,1,https://www.klikwarta.com/105-siswa-di-tawangmangu-karanganyar-keracunan-menu-mbg-satu-dapur-sppg-ditutup-sementara,"[""https://www.klikwarta.com/105-siswa-di-tawangmangu-karanganyar-keracunan-menu-mbg-satu-dapur-sppg-ditutup-sementara""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r764c6,11 Oktober 2025,2025-10-11,2025,10,tanggal,Sulawesi Tengah,Banggai,SMAN 1 Moilong,123 Siswa,123,angka_literal,1,1,https://www.kilasbanggai.com/uncategorized/keracunan-mbg-di-moilong-terus-bertambah-tembus-123-siswa-44-orang-rawat-inap/,"[""https://www.kilasbanggai.com/uncategorized/keracunan-mbg-di-moilong-terus-bertambah-tembus-123-siswa-44-orang-rawat-inap/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r676c6,12 Oktober 2025,2025-10-12,2025,10,tanggal,Nusa Tenggara Barat,Kota Bima,SDN 11 Kota Bima | SDN 42 Kota Bima,23 Siswa,23,angka_literal,2,1,https://www.detik.com/bali/nusra/d-8157046/mbg-makan-korban-lagi-guru-siswa-dua-sd-di-bima-keracunan,"[""https://www.detik.com/bali/nusra/d-8157046/mbg-makan-korban-lagi-guru-siswa-dua-sd-di-bima-keracunan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r241c6,13 Oktober 2025,2025-10-13,2025,10,tanggal,Jawa Barat,Tasikmalaya,Posyandu Daerah Manonjaya,11 Balita,11,angka_literal,1,1,https://bandung.kompas.com/read/2025/10/14/182839778/balita-di-tasikmalaya-diduga-keracunan-mbg-orangtua-pembagian-siang-dimakan,"[""https://bandung.kompas.com/read/2025/10/14/182839778/balita-di-tasikmalaya-diduga-keracunan-mbg-orangtua-pembagian-siang-dimakan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r366c6,13 Oktober 2025,2025-10-13,2025,10,tanggal,Jawa Tengah,Karanganyar,SMPN 1 Colomadu,17 Siswa,17,angka_literal,1,1,https://news.detik.com/berita/d-8159232/17-siswa-smp-di-karanganyar-diduga-keracunan-mbg-dilarikan-ke-puskesmas,"[""https://news.detik.com/berita/d-8159232/17-siswa-smp-di-karanganyar-diduga-keracunan-mbg-dilarikan-ke-puskesmas""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
